text,Split_Clauses,Word_Counts,Max_Syntax_Tree_Depth,Word_Order,Verb_Phrases
its just really hard to tell from this picture,"['its just really hard to tell from this picture', 'to tell from this picture']","[9, 5]",4,"['V', 'V']","[1, 1]"
but youknow hopefully they all they all get safe and get outof there,['but youknow hopefully they all they all get safe and get outof there'],[13],4,['VSO'],[0]
smack a little boy is outside playing soccer,"['smack a little boy', 'smack a little boy is outside playing soccer']","[4, 8]",3,"['VO', 'OV']","[1, 0]"
and kicks it unfortunately with his toe rather than the side of his foot,['and kicks it unfortunately with his toe rather than the side of his foot'],[14],6,['VO'],[1]
ball goes crashing through a smack living room window,"['ball goes crashing through a smack living room window', 'crashing through a smack living room window']","[9, 7]",5,"['SV', 'V']","[1, 1]"
knocks over a lamp in the house,['knocks over a lamp in the house'],[7],5,['V'],[1]
and the gentleman in there jumps,['and the gentleman in there jumps'],[6],2,['SV'],[1]
stands up,['stands up'],[2],1,['V'],[1]
picks up the ball,['picks up the ball'],[4],2,['VO'],[1]
looks out the window,['looks out the window'],[4],2,['VO'],[1]
and sees its his favorite little neighbor kid,['and sees its his favorite little neighbor kid'],[8],3,['VO'],[1]
so hes not gonna be too hard on him,['so hes not gonna be too hard on him'],[11],4,['SV'],[1]
goes out,['goes out'],[2],1,['V'],[1]
gives him the ball,['gives him the ball'],[4],2,['VO'],[1]
and has him mow the grass to work off the price of the window,"['and has him mow the grass to work off the price of the window', 'him mow the grass to work off the price of the window']","[14, 12]",7,"['VSO', 'SVO']","[2, 2]"
throat looks like mom and her son are having an argument about who gets to take the umbrella,"['throat looks like mom and her son are having an argument about who gets to take the umbrella', 'like mom and her son are having an argument about who gets to take the umbrella']","[18, 16]",7,"['SVO', 'SVO']","[3, 2]"
and,['and'],[1],0,['V'],[0]
little boy is smiling though says goodbye,"['little boy is smiling though', 'little boy is smiling though says goodbye']","[5, 7]",3,"['SV', 'SV']","[1, 2]"
hes walking to school,['hes walking to school'],[5],2,['SV'],[1]
and it starts to sprinkle,"['and it starts to sprinkle', 'to sprinkle']","[5, 2]",2,"['SV', 'V']","[2, 1]"
and then it starts raining harder,"['raining harder', 'and then it starts raining harder']","[2, 6]",2,"['V', 'SV']","[1, 1]"
so he turns around,['so he turns around'],[4],1,['SV'],[1]
goes back home,['goes back home'],[3],2,['V'],[1]
oh,['oh'],[1],0,['V'],[0]
can I back up,['can I back up'],[4],1,['SV'],[1]
okay,['okay'],[1],0,['V'],[0]
little boy says,['little boy says'],[3],2,['SV'],[1]
Im not a sissy,['Im not a sissy'],[5],2,['SV'],[1]
and moms angry because she really wants him to because she can see that it is going to rain no matter what,"['because she really wants him to because she can see that it is going to rain no matter what', 'and moms angry because she really wants him to because she can see that it is going to rain no matter what', 'moms']","[19, 22, 1]",6,"['SV', 'SV', 'V']","[4, 3, 0]"
so he runs back home,['so he runs back home'],[5],2,['SV'],[1]
shows mom hes all wet,"['hes all wet', 'shows mom hes all wet']","[4, 6]",2,"['SV', 'VOS']","[1, 1]"
and says,['and says'],[2],1,['V'],[1]
okay,['okay'],[1],0,['V'],[0]
I guess Ill take that umbrella after all,"['Ill take that umbrella after all', 'I guess Ill take that umbrella after all']","[6, 8]",3,"['SVO', 'SVO']","[1, 1]"
and then he heads back to school in the rain,['and then he heads back to school in the rain'],[10],3,['SV'],[1]
happy that hes got the umbrella,"['that hes got the umbrella', 'happy that hes got the umbrella']","[6, 7]",3,"['VO', 'VO']","[1, 1]"
okay,['okay'],[1],0,['V'],[0]
Cinderella,['Cinderella'],[1],0,['V'],[0]
Walt Disneys Cinderella,['Walt Disneys Cinderella'],[3],2,['V'],[0]
there once was a little girl a beautiful little girl whose mother had died,['there once was a little girl a beautiful little girl whose mother had died'],[14],4,['VS'],[1]
and her father decided to remarry so he could have help raising her,"['to remarry so he could have help raising her', 'and her father decided to remarry so he could have help raising her']","[9, 13]",5,"['SVO', 'SVO']","[2, 3]"
smack unfortunately he picked a terrible woman to be her stepmom,"['smack unfortunately he picked a terrible woman to be her stepmom', 'unfortunately he picked a terrible woman to be her stepmom']","[11, 10]",4,"['VSO', 'SVO']","[1, 1]"
and she had two spoiled rotten little girls,['and she had two spoiled rotten little girls'],[8],2,['SVO'],[1]
and then unfortunately he also passed away,['and then unfortunately he also passed away'],[7],1,['SV'],[1]
so the the mom and the stepsisters made little Cinderella do all the work,"['little Cinderella do all the work', 'so the the mom and the stepsisters made little Cinderella do all the work']","[6, 14]",3,"['SVO', 'SVO']","[1, 1]"
all the cleaning,['all the cleaning'],[3],1,['V'],[0]
all the cooking,['all the cooking'],[3],1,['V'],[0]
all the sewing,['all the sewing'],[3],1,['V'],[0]
and she didnt have anyone to talk to,['and she didnt have anyone to talk to'],[9],3,['SVO'],[2]
so she made friends with the animals,['so she made friends with the animals'],[7],3,['SVO'],[1]
shed go out and feed them,"['go out and feed them', 'shed go out and feed them']","[5, 6]",3,"['VO', 'VO']","[1, 1]"
and theyd talk together,['and theyd talk together'],[5],1,['SV'],[1]
and just they were her companions,['and just they were her companions'],[6],2,['SV'],[0]
one day the the king decided his prince needed to marry and have a wife,"['his prince needed to marry and have a wife', 'one day the the king decided his prince needed to marry and have a wife']","[9, 15]",5,"['SVO', 'SVO']","[2, 2]"
so he sent out an invitation to all the il eligible young women in the land,['so he sent out an invitation to all the il eligible young women in the land'],[16],5,['SVO'],[1]
and smack the evil stepmother got the invitation and read it,"['and smack the evil stepmother', 'and smack the evil stepmother got the invitation and read it', 'read it']","[5, 11, 2]",3,"['VO', 'OV', 'VO']","[1, 1, 1]"
and her daughters were so happy,['and her daughters were so happy'],[6],2,['SV'],[0]
and they said,['and they said'],[3],1,['SV'],[1]
youknow okay sure Cinderella you can go,['youknow okay sure Cinderella you can go'],[7],2,['SV'],[1]
but you dont have anything to wear,['but you dont have anything to wear'],[8],3,['SVO'],[2]
so the little animals made her a dress,['so the little animals made her a dress'],[8],2,['SV'],[1]
they made it look beautiful,"['they made it look beautiful', 'it look beautiful']","[5, 3]",2,"['SV', 'SV']","[1, 1]"
they sewed it for her because the stepmom and the sisters gave her so much work to do that there was no way shed be able to get it done and go to the ball,"['because the stepmom and the sisters gave her so much work to do that there was no way shed be able to get it done and go to the ball', 'they sewed it for her because the stepmom and the sisters gave her so much work to do that there was no way shed be able to get it done and go to the ball']","[30, 35]",8,"['SV', 'SVO']","[3, 3]"
smack so when it was time to leave she came down,"['when it was time to leave she came down', 'smack so when it was time to leave she came down']","[9, 11]",5,"['SV', 'VS']","[2, 2]"
and the sisters were dressed up as nice as they could be,['and the sisters were dressed up as nice as they could be'],[12],3,['VS'],[1]
and they said,['and they said'],[3],1,['SV'],[1]
oh Cinderella thats my scarf and my my necklace,['oh Cinderella thats my scarf and my my necklace'],[10],3,['SV'],[1]
and they ripped the things off because they s,"['because they s', 'and they ripped the things off because they s']","[3, 9]",2,"['SV', 'SVO']","[1, 1]"
so now she really does have nothing to wear,['so now she really does have nothing to wear'],[9],3,['SVO'],[2]
and they take off,['and they take off'],[4],1,['SV'],[1]
and shes in the garden crying,['and shes in the garden crying'],[7],3,['SV'],[1]
who,['who'],[1],0,['V'],[0]
and and turns a pumpkin into a carriage,['and and turns a pumpkin into a carriage'],[8],3,['VO'],[1]
and her little friends into horses,['and her little friends into horses'],[6],2,['V'],[0]
and a,['and a'],[2],1,['V'],[0]
the guy that opens,"['the guy that opens', 'that opens']","[4, 2]",2,"['VS', 'SV']","[0, 1]"
and makes her a beautiful gown prettier than what the animals made,['and makes her a beautiful gown prettier than what the animals made'],[12],5,['VSO'],[1]
she goes off to the palace,['she goes off to the palace'],[6],3,['SV'],[1]
and the prince sees her when she comes in,"['when she comes in', 'and the prince sees her when she comes in']","[4, 9]",2,"['SV', 'SVO']","[1, 1]"
and he stops dancing with all the other fair maidens in the land,"['and he stops dancing with all the other fair maidens in the land', 'dancing with all the other fair maidens in the land']","[13, 10]",6,"['SV', 'V']","[1, 1]"
and the stepmother and the stepsisters think theyve seen this beautiful girl before,"['theyve seen this beautiful girl before', 'and the stepmother and the stepsisters think theyve seen this beautiful girl before']","[7, 14]",3,"['SVO', 'SVO']","[1, 2]"
but he dances with her the rest of the night,['but he dances with her the rest of the night'],[10],4,['SVO'],[1]
and he falls in love with her,['and he falls in love with her'],[7],2,['SV'],[1]
the stroke of midnight which is when the fairlry,['the stroke of midnight which is when the fairlry'],[9],3,['VS'],[0]
she hears it striking,"['she hears it striking', 'it striking']","[4, 2]",2,"['SV', 'SV']","[1, 1]"
and starts running down the steps,"['and starts running down the steps', 'running down the steps']","[6, 4]",4,"['V', 'V']","[1, 1]"
she loses one of her shoes but cant go back because she doesnt want the prince to know that shes just poor little poor little girl,"['cant go back because she doesnt want the prince to know that shes just poor little poor little girl', 'she loses one of her shoes but cant go back because she doesnt want the prince to know that shes just poor little poor little girl']","[22, 29]",7,"['VS', 'SVO']","[3, 4]"
and she doesnt want him to see her in rags,"['him to see her in rags', 'and she doesnt want him to see her in rags']","[6, 11]",3,"['SVO', 'SVO']","[1, 2]"
she gets home,['she gets home'],[3],1,['SV'],[1]
and her little mice friends arent horses anymore,['and her little mice friends arent horses anymore'],[9],2,['SV'],[0]
but she does get to keep the shoe,"['but she does get to keep the shoe', 'to keep the shoe']","[8, 4]",3,"['SVO', 'VO']","[2, 1]"
well the prince is devastated,['well the prince is devastated'],[5],2,['V'],[1]
hes got to find her,"['to find her', 'hes got to find her']","[3, 6]",2,"['VO', 'VO']","[1, 2]"
so he gives his I dont know what you call them right hand man the shoe,"['I dont know what you call them right hand man the shoe', 'so he gives his I dont know what you call them right hand man the shoe']","[13, 17]",5,"['SVO', 'SVO']","[1, 2]"
and has him try it on every fair maiden in the land,['and has him try it on every fair maiden in the land'],[12],5,['SVO'],[1]
doesnt fit the stepsisters,['doesnt fit the stepsisters'],[5],2,['VO'],[1]
but he they see Cinderella,['but he they see Cinderella'],[5],1,['SVO'],[1]
and they have her try it on,"['her try it on', 'and they have her try it on']","[4, 7]",2,"['SVO', 'SVO']","[1, 1]"
and she magically transforms back into her beautiful self,['and she magically transforms back into her beautiful self'],[9],4,['SV'],[1]
and they get married,['and they get married'],[4],1,['V'],[1]
and live happily ever after,['and live happily ever after'],[5],2,['V'],[1]
okay,['okay'],[1],0,['V'],[0]
first of all I pull out the bread,['first of all I pull out the bread'],[8],3,['SVO'],[1]
then I hafta go in the cupboard and get the peanut butter,"['get the peanut butter', 'then I hafta go in the cupboard and get the peanut butter']","[4, 12]",3,"['VO', 'SVO']","[1, 1]"
and we keep our jelly in the refrigerator,['and we keep our jelly in the refrigerator'],[8],3,['SVO'],[1]
so I hafta open up the refrigerator pull out the jelly,['so I hafta open up the refrigerator pull out the jelly'],[11],4,['SVO'],[1]
spread the peanut butter onto the one slice of the bread,['spread the peanut butter onto the one slice of the bread'],[11],5,['VO'],[1]
actually I like alotof peanut butter,['actually I like alotof peanut butter'],[6],2,['SVO'],[1]
so I usually would put it on both slices of the bread,['so I usually would put it on both slices of the bread'],[12],5,['SVO'],[1]
and then just put the jelly in the center of it,['and then just put the jelly in the center of it'],[11],4,['VO'],[1]
