text,Split_Clauses,Word_Counts,Max_Syntax_Tree_Depth,Word_Order,Verb_Phrases
okay,['okay'],[1],0,['V'],[0]
no no,['no no'],[2],1,['V'],[0]
mhm,['mhm'],[1],0,['V'],[0]
alright,['alright'],[1],0,['V'],[0]
alright,['alright'],[1],0,['V'],[0]
btbdu,['btbdu'],[1],0,['V'],[0]
wait,['wait'],[1],0,['V'],[1]
oh sorry,['oh sorry'],[2],1,['V'],[0]
mhm,['mhm'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
just wait,['just wait'],[2],1,['V'],[1]
thats hard,['thats hard'],[3],1,['SV'],[1]
okay,['okay'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
go,['go'],[1],0,['V'],[1]
mhm,['mhm'],[1],0,['V'],[0]
oh yeah yeah,['oh yeah yeah'],[3],1,['V'],[0]
no,['no'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
Cinderella cold and,['Cinderella cold and'],[3],1,['V'],[0]
right,['right'],[1],0,['V'],[0]
its its hes a very dangerous man,['its its hes a very dangerous man'],[8],3,['SV'],[1]
and Cinderella is shes very good very good,"['shes very good very good', 'and Cinderella is shes very good very good']","[6, 9]",3,"['SV', 'SV']","[1, 0]"
its Cinderella kzu,['its Cinderella kzu'],[3],1,['V'],[0]
and at the ndlu,['and at the ndlu'],[4],3,['V'],[0]
Cinderella,['Cinderella'],[1],0,['V'],[0]
and shes good,['and shes good'],[4],1,['SV'],[1]
but its this is a very good person,['but its this is a very good person'],[8],3,['SV'],[0]
but its Cinderella its its,['but its Cinderella its its'],[5],2,['V'],[0]
uhhuh,['uhhuh'],[1],0,['V'],[0]
huh,['huh'],[1],0,['V'],[0]
the the bread,['the the bread'],[3],1,['V'],[0]
and toast and jelly,['and toast and jelly'],[4],1,['V'],[0]
and its,['and its'],[2],1,['V'],[0]
and then take it,['and then take it'],[4],1,['VO'],[1]
sandwich,['sandwich'],[1],0,['V'],[0]
and its its a very this very good,['and its its a very this very good'],[8],3,['V'],[0]
thankyou,['thankyou'],[1],0,['V'],[0]
doing the best I can,['doing the best I can'],[5],3,['VOS'],[1]
doing the best I can,['doing the best I can'],[5],3,['VOS'],[1]
its been alittle hard but everythings getting better,"['its been alittle hard but everythings getting better', 'everythings getting better']","[8, 3]",3,"['V', 'V']","[0, 0]"
when you say that exactly what are you saying by that,"['when you say that exactly what are you saying by that', 'that exactly what are you saying by that']","[11, 8]",3,"['SVO', 'OSV']","[2, 1]"
a a year from now,['a a year from now'],[5],2,['V'],[0]
a year from now,['a year from now'],[4],2,['V'],[0]
and now Ive had the situation where I have the the the do,['and now Ive had the situation where I have the the the do'],[14],4,['SVO'],[1]
Ive had that a couple times now,['Ive had that a couple times now'],[8],3,['SVO'],[1]
so Imean Ive,"['so Imean Ive', 'Ive']","[4, 2]",2,"['VS', 'SV']","[0, 1]"
yeah yeah,['yeah yeah'],[2],0,['V'],[0]
so Ive I did that,['so Ive I did that'],[6],1,['SVO'],[1]
its usually sh its shal it,['its usually sh its shal it'],[6],2,['V'],[0]
everything for me is hardy,['everything for me is hardy'],[5],3,['SV'],[0]
so Imean before that it was alittle say easier for me to say,"['for me to say', 'so Imean before that it was alittle say easier for me to say']","[4, 13]",3,"['SV', 'SV']","[1, 2]"
but now its been alittle hardy,['but now its been alittle hardy'],[6],2,['SV'],[0]
so hang in there with me,['so hang in there with me'],[6],2,['V'],[1]
,['nan'],[1],0,['V'],[0]
god,['god'],[1],0,['V'],[0]
well I just needta do what Im sposta do,"['do', 'well I just needta do what Im sposta do', 'what Im sposta']","[1, 10, 4]",2,"['V', 'SVO', 'SV']","[1, 1, 1]"
and usually,['and usually'],[2],1,['V'],[0]
s,['s'],[1],0,['V'],[1]
or,['or'],[1],0,['V'],[0]
so so Im doing the best I can,['so so Im doing the best I can'],[9],3,['SVO'],[1]
I think I think that everythings gonna start working for me,"['I think that everythings gonna start working for me', 'I think I think that everythings gonna start working for me']","[10, 12]",6,"['SV', 'SV']","[2, 2]"
and everythings gonna work and everything,"['na work', 'and everythings gonna work and everything']","[2, 7]",2,"['V', 'SV']","[1, 2]"
and I still have more these things that hit me,['and I still have more these things that hit me'],[10],3,['SVO'],[1]
so and this one this ones been pretty bad,['so and this one this ones been pretty bad'],[9],2,['SV'],[1]
because its hit me pretty bad that Im hitting s,"['because its hit me pretty bad that Im hitting s', 'that Im hitting s']","[11, 5]",2,"['SVO', 'SVO']","[2, 1]"
its like Im no,"['Im', 'its like Im no']","[2, 5]",2,"['SV', 'VS']","[1, 0]"
its,['its'],[1],0,['V'],[0]
so its hard,['so its hard'],[3],1,['V'],[0]
well its yeah yeah,['well its yeah yeah'],[4],1,['V'],[0]
its scared,['its scared'],[2],1,['V'],[0]
that somethings gonna hit youknow,"['that somethings gonna hit youknow', 'gonna hit youknow']","[6, 4]",3,"['SVO', 'VO']","[2, 2]"
so,['so'],[1],0,['V'],[0]
so thank god Im here,"['Im', 'so thank god Im here']","[2, 6]",2,"['SV', 'VOS']","[1, 1]"
yeah,['yeah'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
oy oy oy oy oy oy,['oy oy oy oy oy oy'],[6],3,['V'],[0]
Im just gonna say when I went to the MarineCorps,"['Im just gonna say when I went to the MarineCorps', 'na say when I went to the MarineCorps']","[12, 8]",5,"['SV', 'VS']","[2, 1]"
when I had that was it was tough for me when I was a kid,"['when I had', 'when I had that was it was tough for me when I was a kid']","[3, 15]",4,"['SV', 'SV']","[1, 0]"
enjoying my my mom and my dad,['enjoying my my mom and my dad'],[7],3,['VO'],[1]
and went on that,['and went on that'],[4],1,['VO'],[1]
and it was a good thing for me to do that,"['for me to do that', 'and it was a good thing for me to do that']","[5, 11]",2,"['SVO', 'SVO']","[1, 1]"
so that was that was good that I was there that three,['so that was that was good that I was there that three'],[12],4,['SV'],[0]
I was this there,['I was this there'],[4],1,['SV'],[0]
yes yes,['yes yes'],[2],1,['V'],[0]
ohmygod,['ohmygod'],[1],0,['V'],[0]
I started I started working with,"['I started working with', 'I started I started working with']","[4, 6]",3,"['SV', 'SV']","[1, 1]"
its hard for me to say,"['for me to say', 'its hard for me to say']","[4, 6]",2,"['SV', 'VS']","[1, 1]"
but I useta work with people who were going through the MarineCorps too,['but I useta work with people who were going through the MarineCorps too'],[13],7,['SVO'],[2]
and had had problems with things that they,['and had had problems with things that they'],[8],3,['VOS'],[1]
its hard for me,['its hard for me'],[4],2,['V'],[0]
I useta work on the MarineCorps,['I useta work on the MarineCorps'],[6],4,['SVO'],[1]
that was people were driving on the MarineCorps and stuff,"['that was people were driving on the MarineCorps and stuff', 'people were driving on the MarineCorps and stuff']","[10, 8]",4,"['SV', 'SV']","[1, 1]"
so I useta work on that kind of stuff,['so I useta work on that kind of stuff'],[9],5,['SVO'],[1]
so I did that the first year,['so I did that the first year'],[7],2,['SVO'],[1]
and then I worked on people who were joining to become learning and doing that,['and then I worked on people who were joining to become learning and doing that'],[15],6,['SVO'],[3]
so I did that,['so I did that'],[4],1,['SVO'],[1]
and then I worked in the MarineCorps and joined s,"['and then I worked in the MarineCorps and joined s', 'joined s']","[10, 2]",3,"['SVO', 'VO']","[1, 1]"
so I did that,['so I did that'],[4],1,['SVO'],[1]
which was fabulous,['which was fabulous'],[3],1,['SV'],[0]
then I moved alot,['then I moved alot'],[4],1,['SVO'],[1]
I like to do alotof things,"['to do alotof things', 'I like to do alotof things']","[4, 6]",3,"['VO', 'SVO']","[1, 2]"
and I did that,['and I did that'],[4],1,['SVO'],[1]
and I went back there and I worked again,"['I worked again', 'and I went back there and I worked again']","[3, 9]",2,"['SV', 'SV']","[1, 1]"
and then I started working with people that were having problems,"['working with people that were having problems', 'and then I started working with people that were having problems']","[7, 11]",5,"['VSO', 'SVO']","[2, 2]"
and so people that had had a little problems,"['that had had a little problems', 'and so people that had had a little problems']","[6, 9]",3,"['SVO', 'VSO']","[1, 1]"
I I word,['I I word'],[3],1,['SV'],[1]
the people that were i drinking,['the people that were i drinking'],[6],3,['SV'],[1]
I word,['I word'],[2],1,['SV'],[1]
so thats what I did at the very end,"['so thats what I did at the very end', 'what I did at the very end']","[10, 7]",4,"['SVO', 'OSV']","[1, 1]"
okay,['okay'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
just know that its just a little,['just know that its just a little'],[7],2,['V'],[1]
Imean before I useta talk just a little bit more,"['before I useta talk just a little bit more', 'Imean before I useta talk just a little bit more']","[9, 10]",4,"['SVO', 'VSO']","[1, 0]"
thats all,['thats all'],[3],1,['SV'],[1]
but anyway,['but anyway'],[2],1,['V'],[0]
it so it sounds,['it so it sounds'],[4],1,['SV'],[1]
and this little guy,['and this little guy'],[4],1,['V'],[0]
and he was pitting s,['and he was pitting s'],[5],1,['SVO'],[1]
and then he picked,['and then he picked'],[4],1,['SV'],[1]
and then it went into the back yard hit the guys car s,"['and then it went into the back yard hit the guys car s', 'hit the guys car s']","[13, 5]",3,"['SVO', 'VO']","[1, 1]"
and hit the guys card s,['and hit the guys card s'],[6],2,['VO'],[1]
www,['www'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
so it looks like this little boy,['so it looks like this little boy'],[7],3,['SV'],[1]
and hes a little,['and hes a little'],[5],2,['SV'],[1]
and he got hit,['and he got hit'],[4],1,['V'],[1]
and he ran home,['and he ran home'],[4],1,['SV'],[1]
www,['www'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
so it sounds,['so it sounds'],[3],1,['SV'],[1]
and it looks like its,['and it looks like its'],[5],1,['SV'],[1]
and its its its feeling boy it it its stuck in it,['and its its its feeling boy it it its stuck in it'],[12],3,['V'],[0]
and looks like,['and looks like'],[3],1,['V'],[1]
and it look likes,"['likes', 'and it look likes']","[1, 4]",1,"['V', 'SV']","[1, 1]"
I cant say the words,['I cant say the words'],[6],2,['SVO'],[1]
,['nan'],[1],0,['V'],[0]
www,['www'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
,['nan'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
and it looks like another man who is taking care of the situation came down to grab him,"['and it looks like another man who is taking care of the situation came down to grab him', 'like another man who is taking care of the situation came down to grab him']","[18, 15]",6,"['SVO', 'SOV']","[3, 3]"
I know its not stu,['I know its not stu'],[5],2,['SVO'],[1]
I think so,['I think so'],[3],1,['SV'],[1]
I think so,['I think so'],[3],1,['SV'],[1]
okay thankyou,['okay thankyou'],[2],1,['V'],[0]
it sounds like this,['it sounds like this'],[4],2,['SV'],[1]
oy oy oy oy oy,['oy oy oy oy oy'],[5],2,['V'],[0]
it so it has these two girls,['it so it has these two girls'],[7],2,['SVO'],[1]
theyre living with this other girl,['theyre living with this other girl'],[7],3,['SV'],[1]
and they get another girl in there living with them,"['and they get another girl in there living with them', 'living with them']","[10, 3]",3,"['SVO', 'V']","[1, 1]"
and as they get older one of them have m,"['and as they get older one of them have m', 'as they get older one of them']","[10, 7]",4,"['SOV', 'SVO']","[1, 1]"
and the two girls heel,['and the two girls heel'],[5],2,['SV'],[1]
and the other guy,['and the other guy'],[4],1,['V'],[0]
so she wants to go also,"['so she wants to go also', 'to go also']","[6, 3]",2,"['SV', 'V']","[2, 1]"
and I cant remember how,['and I cant remember how'],[6],1,['SV'],[1]
but she takes the situation with her to go and to go listen to this situation,"['listen to this situation', 'to go and to go', 'but she takes the situation with her to go and to go listen to this situation']","[4, 5, 16]",4,"['V', 'V', 'SVO']","[1, 2, 3]"
its hard for me,['its hard for me'],[4],2,['V'],[0]
to see this other man whos getting to meet them,['to see this other man whos getting to meet them'],[11],4,['VOS'],[3]
and he goes in and meets them and goes c,"['meets them and goes c', 'and he goes in and meets them and goes c']","[5, 10]",3,"['VO', 'SVO']","[1, 1]"
sickens,['sickens'],[1],0,['V'],[1]
oy oy oy,['oy oy oy'],[3],1,['V'],[0]
has a gets to gets to meet hu,['has a gets to gets to meet hu'],[8],4,['VO'],[3]
and they talk and they get to nitu,"['and they talk and they get to nitu', 'and they talk']","[8, 3]",2,"['SV', 'SV']","[1, 1]"
and like it very much,['and like it very much'],[5],2,['V'],[0]
but it comes time where he hasta get home she gets to home,"['but it comes time where he hasta get home she gets to home', 'she gets to home']","[13, 4]",4,"['SVO', 'SV']","[1, 1]"
because she hasta get off this,"['get off this', 'because she hasta get off this']","[3, 6]",3,"['V', 'SV']","[1, 1]"
and so he,['and so he'],[3],1,['V'],[0]
and he she gets rid of what she was taking,['and he she gets rid of what she was taking'],[10],3,['SVO'],[2]
so the man he misses s,"['so the man he misses s', 'he misses']","[6, 2]",2,"['VS', 'SV']","[0, 1]"
and he lizu,['and he lizu'],[3],1,['SV'],[1]
so hes trying to peat,"['so hes trying to peat', 'to peat']","[6, 2]",2,"['SV', 'V']","[2, 1]"
and when he goes in the other girls there,"['and when he goes in the other girls there', 'when he goes in the other girls there']","[9, 8]",4,"['VS', 'SV']","[0, 1]"
and he shows it to her and gives it to her and finds out its her,"['gives it to her and finds out its her', 'and he shows it to her and gives it to her and finds out its her']","[9, 16]",4,"['VO', 'SVO']","[1, 1]"
www,['www'],[1],0,['V'],[0]
,['nan'],[1],0,['V'],[0]
say that one more time,['say that one more time'],[5],2,['VS'],[1]
okay,['okay'],[1],0,['V'],[0]
so I would use,['so I would use'],[4],1,['SV'],[1]
ohgod Im guessing,['ohgod Im guessing'],[4],1,['SV'],[1]
so Im gonna write s,"['na write', 'so Im gonna write s']","[2, 7]",2,"['V', 'SV']","[1, 2]"
some things that I eat to,"['some things that I eat to', 'that I eat to']","[6, 4]",3,"['VS', 'SV']","[0, 1]"
oy,['oy'],[1],0,['V'],[0]
Im not snu,['Im not snu'],[4],1,['SV'],[1]
and then I needta put on there some things that is the color that youre looking for,"['put on there some things that is the color that youre looking for', 'and then I needta put on there some things that is the color that youre looking for']","[14, 18]",7,"['VOS', 'SVO']","[2, 2]"
and one is the,['and one is the'],[4],1,['SV'],[0]
Im having a hard time,['Im having a hard time'],[6],2,['SVO'],[1]
Im not saying the word right,['Im not saying the word right'],[7],2,['SVO'],[1]
but the bill s,['but the bill s'],[4],1,['V'],[0]
and the other situation that Ill,['and the other situation that Ill'],[6],2,['VS'],[0]
two of them to eat that are bosu,['two of them to eat that are bosu'],[8],3,['SV'],[1]
and theyre good,['and theyre good'],[4],1,['SV'],[1]
and I can see them before I can put them in and make them,"['before I can put them in and make them', 'and I can see them before I can put them in and make them']","[9, 14]",3,"['SVO', 'SVO']","[1, 2]"
but saying them is alittle worse,"['saying them', 'but saying them is alittle worse']","[2, 6]",2,"['VO', 'OV']","[1, 0]"
but I I know,"['I know', 'but I I know']","[2, 4]",2,"['SV', 'VS']","[1, 0]"
if I see them I can pick them,"['if I see them I can pick them', 'if I see them']","[8, 4]",2,"['SOV', 'SVO']","[1, 1]"
yes,['yes'],[1],0,['V'],[0]
yes,['yes'],[1],0,['V'],[0]
much better,['much better'],[2],1,['V'],[0]
during the stroke well after the stroke I couldnt talk at all,['during the stroke well after the stroke I couldnt talk at all'],[13],3,['SV'],[1]
so its much better,['so its much better'],[4],1,['V'],[0]
much better,['much better'],[2],1,['V'],[0]
yes,['yes'],[1],0,['V'],[0]
I was out mowing leaves,"['I was out mowing leaves', 'mowing leaves']","[5, 2]",2,"['SVO', 'VO']","[0, 1]"
and it was a I had my stroke,"['I had my stroke', 'and it was a I had my stroke']","[4, 8]",3,"['SVO', 'SVO']","[1, 0]"
it was a dreamlike state,['it was a dreamlike state'],[5],2,['SV'],[0]
and,['and'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
and my daughter was coming to ask me about the computer,"['and my daughter was coming to ask me about the computer', 'to ask me about the computer']","[11, 6]",4,"['SVO', 'VO']","[2, 1]"
and I talked to her but I probably didnt speak that well,['and I talked to her but I probably didnt speak that well'],[13],2,['SVO'],[2]
okay,['okay'],[1],0,['V'],[0]
and she went and called nineoneone,"['called nineoneone', 'and she went and called nineoneone']","[2, 6]",2,"['V', 'SVO']","[1, 1]"
well I was in the hospital for ten days,['well I was in the hospital for ten days'],[9],3,['SV'],[0]
the rehab hospital for six weeks,['the rehab hospital for six weeks'],[6],3,['V'],[0]
okay outpatient for a million years,['okay outpatient for a million years'],[6],3,['V'],[0]
okay okay,['okay okay'],[2],1,['V'],[0]
an outpatient for a million years,['an outpatient for a million years'],[6],3,['V'],[0]
yeah about two years later,['yeah about two years later'],[5],4,['V'],[0]
and then I went to Tucson,['and then I went to Tucson'],[6],2,['SV'],[1]
and my speech was getting better but I was getting weaker,['and my speech was getting better but I was getting weaker'],[11],2,['SV'],[2]
okay,['okay'],[1],0,['V'],[0]
and then I got a personal trainer,['and then I got a personal trainer'],[7],2,['SVO'],[1]
and it it sparked my voice,['and it it sparked my voice'],[6],2,['SVO'],[1]
I dont know,['I dont know'],[4],1,['SV'],[1]
it sparked my the blood going to my brain,"['my the blood going to my brain', 'it sparked my the blood going to my brain']","[7, 9]",4,"['SV', 'SV']","[1, 1]"
I dont know,['I dont know'],[4],1,['SV'],[1]
but Im better,['but Im better'],[4],1,['SV'],[1]
yeah,['yeah'],[1],0,['V'],[0]
and Im strong,['and Im strong'],[4],1,['SV'],[1]
okay,['okay'],[1],0,['V'],[0]
in Mexico I was fifteen and my parents took me to Mexico and FirstnameM my brother,"['in Mexico I was fifteen and my parents took me to Mexico and FirstnameM my brother', 'my parents took me to Mexico and FirstnameM my brother']","[16, 10]",3,"['SVO', 'SVO']","[0, 1]"
and s,['and s'],[2],1,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
